FError,LOC,XP,foosball,Partays,B$+
0,33923,minimal,no,some,no
0,32793,moderate,no,some,no
0,21759,extensive,no,some,yes
1,42914,extensive,yes,some,yes
0,15788,extensive,no,many,yes
1,5866,extensive,no,none,yes
0,10892,minimal,no,many,no
0,36743,extensive,yes,many,no
0,44024,extensive,no,some,yes
0,39722,extensive,yes,some,no
1,26314,minimal,yes,many,no
0,10186,minimal,no,none,no
1,58004,moderate,yes,some,yes
1,21638,moderate,yes,many,yes
0,31317,moderate,yes,some,no
1,29156,moderate,yes,many,yes
1,26990,minimal,yes,none,no
0,25929,moderate,yes,many,yes
1,49485,moderate,yes,many,yes
1,28058,minimal,yes,none,no
0,11340,moderate,yes,some,yes
1,37279,extensive,yes,many,yes
1,17789,minimal,yes,none,yes
0,20418,moderate,yes,some,no
0,34312,extensive,yes,none,yes
1,34255,moderate,no,some,yes
0,32203,extensive,yes,none,yes
0,25870,extensive,no,some,yes
1,76429,extensive,no,many,yes
1,27058,minimal,no,none,no
0,33856,extensive,yes,none,yes
1,30001,minimal,yes,some,yes
0,15329,extensive,yes,some,yes
1,43784,moderate,no,some,no
0,7055,minimal,yes,many,no
1,17128,extensive,no,many,yes
1,36079,extensive,yes,none,yes
0,33947,extensive,no,none,yes
1,39671,extensive,yes,none,no
1,27508,minimal,yes,some,no
1,30295,moderate,yes,none,yes
1,29686,minimal,yes,many,no
0,14414,moderate,yes,many,yes
1,27345,minimal,yes,none,no
0,33159,extensive,no,many,yes
1,59193,minimal,no,many,no
1,50392,extensive,yes,some,yes
0,29044,extensive,no,none,yes
1,16925,moderate,no,some,yes
0,13707,moderate,yes,some,no
0,33614,extensive,no,none,yes
1,37338,moderate,yes,some,yes
1,28217,minimal,yes,many,no
0,25022,extensive,no,none,yes
0,52781,extensive,yes,some,yes
0,30339,extensive,yes,some,no
0,16421,moderate,yes,some,no
1,21632,extensive,yes,none,yes
0,20730,extensive,no,some,yes
1,45971,extensive,yes,some,yes
0,13615,extensive,no,many,yes
0,29935,extensive,yes,some,yes
0,22579,extensive,no,some,yes
0,50782,extensive,no,some,yes
1,33610,minimal,no,none,yes
0,10622,minimal,yes,many,no
1,24630,extensive,no,many,yes
1,19378,minimal,yes,many,no
1,49303,extensive,yes,many,yes
1,41110,minimal,yes,some,no
1,47073,minimal,yes,some,no
1,19087,extensive,yes,some,yes
1,13060,moderate,yes,some,no
0,5093,extensive,yes,none,no
1,37058,minimal,yes,many,no
1,37148,minimal,yes,some,no
1,41282,moderate,yes,none,no
1,47385,extensive,yes,many,no
1,55013,minimal,yes,many,no
0,29654,moderate,yes,some,yes
0,13585,extensive,yes,many,yes
1,20699,minimal,no,many,no
1,51227,extensive,yes,some,yes
1,38795,moderate,yes,many,yes
1,48444,minimal,yes,many,no
1,48150,minimal,yes,some,yes
0,33131,moderate,no,none,no
0,49773,moderate,yes,some,no
1,36941,extensive,no,none,yes
1,52270,minimal,yes,none,yes
0,24478,moderate,yes,some,no
1,37206,minimal,yes,many,no
0,60655,extensive,no,none,yes
1,10371,moderate,yes,none,yes
0,19204,minimal,no,none,no
1,44221,moderate,no,some,no
1,72049,minimal,no,none,no
0,43936,moderate,yes,some,yes
1,58810,moderate,no,some,no
1,22159,moderate,yes,many,no
1,29914,moderate,yes,many,no
0,23650,minimal,no,some,no
1,24946,moderate,no,none,yes
0,23650,extensive,yes,some,yes
1,20100,extensive,yes,many,no
1,51068,minimal,yes,many,no
1,7969,minimal,yes,some,no
0,41501,moderate,no,none,yes
0,23801,minimal,yes,none,no
0,8851,minimal,yes,some,yes
1,49910,minimal,no,some,yes
0,20284,moderate,yes,some,no
0,16883,moderate,yes,none,no
0,20069,extensive,no,none,yes
0,63716,extensive,yes,some,no
1,29577,moderate,yes,many,yes
0,25027,extensive,no,none,yes
0,26338,extensive,no,none,yes
0,12203,moderate,no,some,yes
0,16708,minimal,no,many,no
0,18320,moderate,no,none,no
0,30725,extensive,yes,none,yes
0,29122,extensive,yes,many,no
1,28822,minimal,yes,some,no
1,28493,moderate,yes,some,no
1,17061,extensive,yes,many,yes
0,10435,extensive,no,none,yes
1,47121,moderate,yes,none,yes
1,52152,moderate,yes,none,no
0,19775,moderate,no,many,yes
1,57481,extensive,yes,many,no
1,28744,moderate,no,many,yes
1,50428,minimal,no,some,yes
0,17121,moderate,no,some,no
0,20784,extensive,yes,some,yes
0,20315,minimal,yes,none,yes
0,16728,minimal,yes,some,no
1,50632,minimal,no,some,no
1,13110,minimal,yes,none,yes
1,26610,moderate,no,some,no
1,55092,extensive,no,some,yes
0,20343,extensive,no,none,yes
1,40871,moderate,no,some,yes
0,32882,moderate,no,none,yes
1,49536,minimal,yes,none,no
1,27434,moderate,yes,some,yes
0,33184,extensive,yes,some,yes
0,49979,extensive,yes,many,yes
0,18801,minimal,no,none,no
0,36113,extensive,yes,some,yes
0,12288,minimal,yes,some,no
0,39104,moderate,no,some,no
0,45824,extensive,yes,none,yes
1,61357,minimal,no,none,no
1,54219,moderate,yes,none,yes
1,27259,moderate,yes,some,yes
1,34952,moderate,no,many,yes
0,41057,extensive,yes,some,yes
1,23625,moderate,yes,none,no
1,18019,extensive,yes,some,no
1,32764,minimal,yes,some,no
1,41718,moderate,yes,none,yes
0,31769,extensive,yes,none,yes
1,40284,moderate,no,none,no
1,21845,moderate,no,some,yes
1,30501,moderate,no,some,yes
0,21832,moderate,yes,none,yes
1,35516,minimal,yes,none,no
0,8879,minimal,yes,none,no
0,23759,extensive,yes,some,yes
1,56919,minimal,yes,none,no
0,23145,minimal,yes,some,no
1,29851,moderate,no,many,no
0,35766,moderate,yes,many,yes
0,32627,moderate,yes,none,yes
1,51345,extensive,no,some,yes
0,21412,moderate,yes,some,yes
0,2850,moderate,yes,some,no
1,29729,moderate,no,many,yes
0,44279,extensive,yes,none,yes
1,38777,minimal,no,some,no
1,27263,minimal,yes,many,no
0,19826,extensive,yes,some,yes
1,23611,moderate,yes,some,yes
0,17526,moderate,no,some,yes
0,6642,moderate,yes,none,yes
0,10626,moderate,no,many,no
0,24686,extensive,yes,some,yes
1,24148,moderate,no,many,yes
0,31879,extensive,yes,some,yes
1,29875,extensive,yes,none,yes
0,24976,minimal,no,none,no
1,34912,moderate,no,many,no
1,30152,moderate,no,some,no
0,36962,minimal,yes,none,no
1,37718,extensive,no,none,no
0,4528,moderate,yes,some,no
1,41921,minimal,no,some,no
0,24347,minimal,yes,some,no
1,54537,extensive,yes,many,no
0,16690,moderate,no,none,yes
1,30372,moderate,yes,some,no
1,38385,minimal,yes,some,no
0,17665,extensive,yes,some,yes
1,47557,minimal,no,many,no
0,15465,moderate,no,none,yes
1,76238,minimal,no,none,yes
0,14396,extensive,no,some,yes
1,13043,moderate,yes,many,no
0,5169,minimal,no,some,no
1,17558,extensive,yes,none,yes
0,14102,minimal,yes,some,no
0,25198,minimal,yes,none,no
0,26710,minimal,no,some,yes
1,9908,extensive,no,many,no
0,21615,extensive,yes,many,no
0,32649,minimal,no,none,no
0,12606,minimal,yes,many,no
0,12073,extensive,yes,none,yes
1,44336,minimal,yes,none,no
0,21144,minimal,yes,none,no
0,16910,moderate,yes,some,no
1,49452,minimal,yes,some,no
0,29767,extensive,yes,many,yes
0,12595,extensive,yes,many,yes
1,52084,minimal,no,some,no
1,36303,minimal,yes,some,no
1,63088,extensive,no,some,no
0,14236,extensive,no,many,yes
0,14207,minimal,yes,some,no
0,15211,extensive,no,many,yes
1,30606,minimal,yes,many,no
1,32094,extensive,no,some,yes
0,36133,extensive,no,some,no
0,50275,extensive,no,some,no
0,31354,minimal,yes,many,no
0,37806,extensive,yes,none,yes
1,33696,extensive,yes,none,no
0,23452,minimal,yes,many,no
0,26300,minimal,yes,some,yes
0,22246,moderate,no,none,yes
0,35963,extensive,yes,some,yes
0,12865,minimal,no,some,no
0,46586,extensive,no,some,no
0,15758,minimal,no,some,no
1,25579,minimal,no,none,no
1,17688,moderate,no,many,yes
0,27665,extensive,no,many,yes
0,55464,moderate,no,none,no
0,45163,minimal,yes,none,no
1,30005,moderate,yes,many,no
0,29698,moderate,no,none,yes
0,8785,moderate,yes,some,no
1,17105,moderate,no,none,no
1,44955,extensive,no,none,yes
1,43645,extensive,no,many,yes
1,28818,minimal,yes,some,yes
1,18290,minimal,no,many,no
0,27394,moderate,yes,some,no
1,10239,minimal,yes,some,yes
0,11001,moderate,no,many,no
0,20631,extensive,no,many,no
1,60439,minimal,yes,many,no
1,51199,moderate,no,some,no
1,11744,moderate,yes,many,no
0,18635,moderate,no,none,no
0,29051,extensive,no,some,yes
1,25611,minimal,yes,none,yes
0,28521,extensive,no,some,yes
0,3788,moderate,no,none,no
1,45293,minimal,no,some,no
1,82430,minimal,yes,none,no
0,24037,extensive,yes,none,no
0,15195,moderate,yes,some,no
1,31321,minimal,yes,some,no
1,32349,minimal,no,many,no
1,43434,extensive,yes,some,no
0,29790,extensive,no,some,yes
0,12304,extensive,yes,some,yes
0,27961,moderate,no,none,no
1,47797,moderate,yes,none,no
1,42764,moderate,no,some,no
0,23088,extensive,yes,some,yes
0,17999,moderate,no,some,no
0,25207,minimal,no,none,no
1,51193,extensive,no,some,no
1,18254,minimal,yes,many,no
1,43583,minimal,no,none,no
1,20904,extensive,no,many,no
1,55666,minimal,no,many,no
1,18775,extensive,no,none,yes
0,16457,moderate,yes,none,yes
1,42272,extensive,yes,some,yes
1,41490,minimal,yes,some,no
0,12613,moderate,yes,none,yes
0,4638,extensive,yes,many,yes
1,34824,moderate,yes,many,yes
0,11451,moderate,no,some,yes
1,20851,moderate,no,many,yes
0,26463,minimal,no,none,no
0,30932,extensive,no,many,yes
0,34202,extensive,yes,some,yes
0,32194,extensive,yes,some,yes
1,14930,moderate,no,many,no
1,51669,moderate,no,some,no
1,43315,minimal,yes,some,no
1,33646,minimal,yes,many,no
0,49556,extensive,yes,none,yes
1,13779,extensive,yes,some,no
0,9371,extensive,yes,some,no
1,8980,minimal,yes,many,yes
1,38385,extensive,yes,some,yes
0,42436,moderate,no,none,yes
1,53286,extensive,no,none,yes
1,36008,extensive,no,some,no
1,43582,moderate,no,none,no
1,46697,extensive,yes,none,yes
0,11597,extensive,yes,none,no
0,23108,extensive,no,many,yes
1,79984,moderate,yes,none,yes
0,32872,extensive,yes,some,no
1,10212,minimal,yes,many,yes
0,9063,moderate,yes,many,no
0,12623,extensive,yes,none,yes
0,17894,minimal,no,some,no
1,47993,extensive,no,many,yes
0,44993,moderate,yes,some,no
1,45243,minimal,yes,many,no
1,20220,moderate,yes,many,no
0,20262,moderate,yes,some,no
0,33549,moderate,yes,none,yes
1,46654,minimal,no,none,no
1,61575,moderate,yes,none,yes
0,24492,extensive,no,some,no
0,16992,extensive,no,many,yes
0,58819,extensive,yes,none,yes
1,6779,minimal,yes,some,no
0,9905,minimal,no,some,yes
1,43501,minimal,yes,many,no
0,41980,moderate,yes,some,no
1,50713,moderate,no,some,yes
1,39208,minimal,yes,none,no
0,15416,minimal,no,some,no
0,25377,moderate,yes,some,yes
0,29893,minimal,no,none,no
0,22820,moderate,yes,none,no
0,14678,moderate,yes,some,no
1,41973,minimal,yes,many,no
1,9369,minimal,no,some,no
0,38361,moderate,no,some,yes
0,26050,minimal,no,some,yes
0,23933,extensive,no,none,yes
0,2791,extensive,yes,some,yes
0,34788,extensive,no,none,no
0,13774,moderate,yes,none,no
1,63158,extensive,yes,none,yes
0,12695,moderate,yes,some,no
0,28210,moderate,yes,some,no
0,40602,extensive,yes,some,no
0,23842,extensive,yes,none,yes
1,27716,moderate,yes,many,no
0,25612,minimal,yes,some,no
0,14372,extensive,yes,some,no
0,31874,moderate,no,none,yes
0,16481,minimal,yes,many,no
1,13481,minimal,yes,some,no
0,33482,extensive,no,none,yes
0,44382,extensive,yes,none,yes
0,32593,moderate,no,none,yes
1,43431,minimal,no,many,no
0,17712,minimal,yes,none,no
0,20480,moderate,no,many,yes
1,40631,minimal,yes,none,no
0,14151,extensive,no,some,no
0,28485,extensive,no,some,yes
0,5521,minimal,yes,some,no
1,27982,moderate,yes,many,no
1,17929,moderate,no,some,yes
0,8315,extensive,no,some,no
1,31227,extensive,no,many,no
1,6451,moderate,no,some,no
1,35129,minimal,yes,many,yes
1,5295,moderate,yes,some,yes
0,9006,minimal,yes,some,no
1,35290,minimal,yes,some,no
0,8362,moderate,no,some,no
1,33566,moderate,yes,none,no
1,9412,moderate,no,many,yes
1,18975,moderate,yes,some,yes
1,30295,moderate,no,some,no
0,33603,moderate,yes,some,no
0,17240,extensive,no,some,yes
0,14797,extensive,yes,many,yes
1,35092,extensive,no,some,no
0,34918,moderate,yes,none,no
0,14171,moderate,no,many,yes
0,25778,minimal,no,some,no
1,27138,extensive,yes,many,yes
0,29972,extensive,yes,some,yes
1,60104,extensive,yes,some,yes
0,19335,extensive,no,some,yes
0,30894,minimal,yes,none,no
0,50618,extensive,yes,some,yes
1,18253,moderate,no,none,no
0,21536,extensive,no,some,no
1,11103,extensive,no,many,yes
1,45953,minimal,no,none,no
1,28650,minimal,no,many,yes
1,66775,moderate,no,some,no
0,37288,extensive,yes,some,yes
0,19109,minimal,no,some,no
0,24295,moderate,yes,many,yes
0,4496,extensive,yes,none,yes
0,13644,extensive,yes,none,no
1,56998,moderate,yes,many,no
0,37611,extensive,yes,many,yes
0,10599,moderate,no,none,no
0,22350,extensive,yes,some,yes
0,36228,extensive,yes,many,no
1,36231,minimal,yes,some,yes
0,23285,extensive,no,many,yes
0,22747,extensive,no,some,yes
1,26050,moderate,yes,none,no
1,30694,minimal,no,many,yes
0,7400,minimal,no,none,yes
0,28451,extensive,yes,none,yes
0,19036,extensive,no,many,no
0,17348,extensive,yes,some,yes
1,20554,moderate,yes,some,yes
0,4639,moderate,no,none,yes
1,49742,moderate,yes,some,yes
0,8617,moderate,no,some,no
1,27448,minimal,no,none,no
0,19841,moderate,no,some,yes
0,52360,extensive,no,some,yes
0,35451,extensive,no,some,yes
1,30780,minimal,yes,many,yes
1,29195,moderate,yes,none,yes
0,27704,moderate,no,many,yes
0,15874,extensive,yes,none,yes
0,27720,extensive,yes,some,no
0,38519,extensive,yes,none,yes
1,6213,minimal,yes,many,no
1,31839,extensive,yes,many,yes
0,44381,extensive,yes,some,no
0,16229,moderate,yes,none,no
0,26441,moderate,no,some,yes
0,14044,moderate,yes,some,no
1,63375,minimal,no,some,no
0,19260,extensive,yes,many,yes
1,33519,minimal,no,many,yes
0,26931,moderate,yes,none,no
1,33272,minimal,no,many,no
1,42785,minimal,yes,some,yes
0,2430,minimal,no,some,no
1,22043,extensive,no,none,yes
1,29909,minimal,yes,many,no
1,30654,minimal,yes,many,no
1,33596,extensive,yes,none,no
0,10393,extensive,no,none,yes
0,30792,moderate,yes,some,yes
1,18245,minimal,yes,some,no
0,17831,moderate,no,some,yes
1,37757,extensive,yes,many,yes
1,39515,minimal,yes,none,no
0,6484,minimal,yes,some,no
0,26885,moderate,no,some,yes
0,26864,moderate,no,none,no
1,33204,moderate,yes,some,no
1,45288,moderate,no,many,no
1,17085,moderate,yes,some,yes
1,5043,moderate,yes,none,no
0,9289,extensive,yes,many,no
0,21473,extensive,yes,none,yes
1,53648,minimal,yes,none,yes
0,8792,extensive,yes,some,yes
1,41964,moderate,no,many,no
1,27136,extensive,no,many,yes
0,19313,extensive,no,many,yes
0,50970,extensive,yes,some,yes
0,35293,extensive,yes,some,yes
0,14550,extensive,yes,many,no
1,27304,moderate,yes,none,no
1,20455,moderate,no,many,no
0,48198,moderate,no,some,yes
1,8433,minimal,yes,some,no
0,34871,extensive,yes,some,no
1,24196,extensive,no,many,no
1,39583,extensive,yes,some,yes
1,16544,moderate,no,some,yes
0,8524,moderate,no,some,yes
1,58981,extensive,yes,many,no
0,28445,extensive,no,none,yes
1,15814,minimal,yes,some,yes
1,20851,minimal,yes,some,yes
0,32168,moderate,yes,some,no
1,31568,minimal,yes,some,no
0,27454,moderate,yes,many,no
0,14172,minimal,yes,some,no
0,30482,extensive,no,none,yes
0,12614,extensive,yes,some,yes
0,38237,extensive,yes,many,no
0,43008,extensive,no,some,yes
0,42357,minimal,yes,none,no
0,18362,extensive,yes,some,yes
0,13204,moderate,yes,some,yes
0,44052,extensive,no,some,yes
0,30875,extensive,no,some,yes
1,66495,moderate,yes,none,no
1,54549,extensive,no,many,yes
0,32614,extensive,no,none,yes
0,26735,extensive,yes,some,yes
1,62714,extensive,no,none,no
0,15759,moderate,yes,many,no
1,58753,extensive,no,some,no
0,17500,moderate,no,none,no
1,35746,minimal,no,some,no
1,34760,minimal,no,some,yes
0,25124,moderate,no,some,no
0,48248,moderate,yes,some,yes
1,25491,minimal,no,many,no
1,64192,moderate,no,many,yes
0,14211,extensive,yes,some,yes
0,29176,minimal,no,some,no
1,17456,extensive,yes,some,yes
0,22717,extensive,yes,some,yes
0,27019,minimal,no,some,no
0,19593,minimal,no,none,no
1,22672,moderate,no,many,yes
1,36477,moderate,yes,some,yes
1,24711,minimal,no,some,yes
1,18373,moderate,yes,many,yes
1,32396,minimal,no,none,no
1,15024,minimal,no,none,yes
0,28932,minimal,yes,none,no
1,66311,moderate,no,many,no
0,15122,extensive,no,some,yes
0,5560,moderate,yes,none,no
1,44854,moderate,yes,none,no
0,38992,minimal,no,some,no
1,48152,minimal,yes,many,yes
1,20301,moderate,yes,some,yes
1,50832,extensive,no,none,yes
0,9463,extensive,no,many,yes
0,41445,extensive,yes,some,yes
1,22251,moderate,yes,many,yes
0,11725,extensive,no,none,no
0,7511,minimal,yes,some,yes
1,12862,minimal,yes,some,no
1,34721,minimal,yes,some,yes
1,52836,extensive,no,some,yes
0,11945,extensive,yes,some,yes
0,13339,minimal,yes,many,no
1,32509,minimal,yes,none,no
0,28922,extensive,yes,some,no
1,29125,minimal,yes,many,yes
0,16283,extensive,no,none,yes
1,33735,moderate,yes,none,yes
0,28261,moderate,yes,many,yes
0,60557,extensive,no,many,yes
0,30956,extensive,no,none,no
1,19463,minimal,yes,some,no
0,13600,extensive,yes,many,yes
0,27929,moderate,no,some,no
1,22794,moderate,no,some,no
1,12985,minimal,yes,some,no
0,26425,minimal,yes,some,yes
1,33192,moderate,no,many,yes
1,31328,extensive,yes,many,yes
0,16082,extensive,yes,many,yes
1,42845,minimal,yes,none,yes
1,50800,moderate,yes,some,no
0,33808,extensive,yes,many,yes
1,59318,minimal,yes,none,yes
0,8565,moderate,no,some,no
1,18393,moderate,no,none,no
0,22636,extensive,no,some,yes
1,41268,minimal,yes,some,no
0,30920,minimal,no,some,no
0,18706,extensive,no,some,yes
0,5133,moderate,yes,many,yes
0,29590,moderate,no,none,no
0,63442,moderate,no,none,yes
0,50717,extensive,no,some,no
1,45191,minimal,no,some,yes
1,18088,moderate,yes,none,no
0,34654,extensive,yes,many,yes
1,32232,minimal,no,many,yes
0,21934,extensive,yes,some,yes
0,32868,extensive,yes,none,yes
1,14685,minimal,no,many,yes
0,9748,moderate,yes,none,yes
1,3085,minimal,yes,many,yes
1,60498,extensive,yes,none,yes
1,47858,extensive,yes,some,no
1,21259,minimal,yes,many,no
0,13971,moderate,yes,none,no
0,24950,extensive,yes,many,yes
0,29331,moderate,yes,some,yes
0,46715,extensive,yes,some,no
1,22412,moderate,yes,many,no
1,61947,minimal,yes,some,no
0,12600,extensive,no,some,yes
0,39718,moderate,yes,some,yes
1,50672,minimal,yes,none,no
1,33971,moderate,yes,many,yes
0,20835,extensive,no,some,yes
0,24438,extensive,yes,none,yes
1,66859,extensive,no,none,yes
1,61239,moderate,no,some,no
1,38955,minimal,yes,many,no
0,31110,extensive,no,many,no
0,39316,moderate,yes,some,no
0,16544,extensive,yes,none,yes
0,19853,extensive,no,some,yes
1,44163,moderate,yes,some,no
1,57599,extensive,yes,some,yes
1,25196,extensive,yes,many,no
0,29731,extensive,yes,some,yes
1,33210,moderate,yes,many,no
1,22069,minimal,yes,many,no
0,28191,extensive,no,none,yes
1,22444,moderate,yes,some,yes
1,66460,extensive,yes,none,no
0,21356,extensive,yes,none,yes
1,29575,minimal,yes,none,no
0,6696,extensive,yes,none,no
0,27586,moderate,yes,some,no
0,52746,moderate,yes,some,yes
1,28574,extensive,no,many,no
0,19568,extensive,no,none,yes
0,35607,moderate,no,some,no
0,24123,extensive,no,some,no
0,36433,extensive,no,some,yes
0,54956,moderate,yes,none,yes
0,27145,minimal,yes,some,no
0,16281,minimal,yes,many,no
1,43766,minimal,yes,some,no
1,25652,moderate,no,some,yes
1,41203,moderate,no,none,yes
1,22683,moderate,no,some,no
1,43734,extensive,yes,some,yes
1,22991,moderate,yes,none,yes
0,33765,extensive,no,many,yes
0,20068,extensive,no,none,yes
0,43798,extensive,yes,some,yes
0,30237,extensive,yes,some,yes
1,50313,minimal,no,some,no
0,18712,minimal,no,some,yes
0,34115,extensive,yes,none,yes
1,36987,minimal,yes,some,no
1,51211,minimal,yes,some,yes
1,32364,extensive,yes,none,no
0,35764,extensive,yes,some,yes
0,34332,extensive,yes,some,yes
1,31486,minimal,yes,none,no
0,17217,moderate,yes,some,yes
1,38943,minimal,no,some,no
0,19597,moderate,yes,none,no
0,24104,extensive,no,many,yes
0,41339,extensive,yes,none,yes
1,44669,moderate,no,none,yes
1,48677,extensive,no,none,yes
1,58142,moderate,yes,some,yes
1,53070,minimal,no,none,no
0,17983,minimal,no,none,no
1,29257,moderate,yes,some,no
1,19362,minimal,no,none,yes
0,52618,extensive,no,none,yes
1,7546,minimal,yes,some,yes
1,21978,moderate,yes,some,no
0,16696,extensive,yes,none,yes
1,16241,moderate,yes,none,no
1,31501,moderate,no,some,no
1,32181,moderate,yes,none,no
1,70963,moderate,no,none,no
0,34857,extensive,no,none,yes
0,26028,minimal,yes,some,yes
1,41399,minimal,yes,many,no
0,47523,extensive,no,some,no
0,23528,extensive,yes,none,yes
