FError,LOC,XP,foosball,Partays,B$+
1,36382,extensive,yes,some,yes
1,34442,minimal,no,none,no
1,70648,extensive,no,none,yes
0,36680,extensive,no,some,yes
0,23908,extensive,no,some,yes
0,12416,minimal,no,some,no
0,22978,extensive,no,many,yes
0,32626,extensive,yes,some,yes
0,30449,extensive,yes,many,yes
0,26785,extensive,yes,none,yes
1,48416,minimal,no,some,no
0,18516,extensive,yes,some,no
0,5649,moderate,no,some,yes
0,44604,minimal,no,some,no
0,54788,moderate,yes,some,no
0,28053,extensive,no,some,yes
1,30051,extensive,yes,none,yes
0,33772,extensive,yes,many,yes
0,20875,moderate,yes,none,yes
1,21831,extensive,yes,many,yes
1,34093,minimal,yes,some,no
1,15083,extensive,yes,none,no
0,10107,moderate,yes,none,yes
0,5880,extensive,yes,many,yes
1,30004,minimal,yes,none,no
1,4024,minimal,yes,many,yes
0,16409,moderate,yes,some,yes
0,14095,extensive,yes,some,yes
0,24400,moderate,yes,some,yes
0,38436,extensive,no,none,yes
1,17091,minimal,yes,many,yes
1,53875,minimal,yes,none,no
0,12693,moderate,yes,none,no
1,43448,moderate,no,many,yes
0,28030,moderate,yes,many,no
1,36466,minimal,yes,none,no
0,23182,minimal,yes,some,no
0,12048,minimal,yes,some,no
1,46508,extensive,yes,none,no
1,24042,moderate,no,some,no
1,60045,minimal,no,some,yes
1,33626,moderate,yes,many,yes
1,32101,minimal,yes,some,yes
1,43415,moderate,yes,many,no
0,8949,extensive,yes,some,yes
0,13902,extensive,no,some,yes
0,30588,moderate,yes,none,yes
0,21096,extensive,yes,none,yes
1,28176,minimal,yes,some,no
1,42198,minimal,yes,some,no
0,22050,extensive,no,some,yes
1,51314,extensive,yes,some,yes
0,37915,minimal,no,some,no
1,41406,minimal,no,some,yes
1,35281,minimal,yes,some,no
0,39794,extensive,yes,none,yes
0,4373,minimal,no,some,yes
1,28419,minimal,yes,some,no
1,59331,extensive,yes,many,no
1,63401,minimal,yes,none,no
1,37912,moderate,no,none,no
1,21888,minimal,no,none,no
1,29095,minimal,yes,some,no
0,24879,minimal,no,many,no
0,39608,moderate,yes,some,yes
1,20801,moderate,yes,many,no
0,41652,extensive,yes,some,yes
0,28489,minimal,no,none,no
0,30862,moderate,no,none,yes
0,36228,extensive,yes,many,yes
0,39107,extensive,yes,many,yes
0,27906,extensive,no,some,no
0,17362,minimal,yes,some,no
1,32520,minimal,no,some,no
0,8298,moderate,yes,none,yes
0,31945,extensive,yes,some,yes
0,22392,extensive,yes,some,yes
1,48500,minimal,yes,some,no
0,13790,minimal,no,some,no
1,40593,moderate,yes,some,yes
0,18798,extensive,no,some,yes
0,27833,extensive,no,some,yes
0,30834,extensive,no,none,no
1,53676,moderate,no,many,no
1,35223,minimal,yes,some,no
0,23293,minimal,no,none,no
0,33043,minimal,yes,some,no
1,14609,minimal,no,some,no
0,4336,extensive,yes,some,yes
0,9168,moderate,no,many,yes
1,17286,moderate,yes,many,yes
1,14092,minimal,no,none,yes
0,18973,moderate,no,none,no
0,20463,minimal,yes,some,no
1,19782,moderate,yes,none,yes
0,41588,extensive,no,some,yes
0,31265,moderate,yes,some,no
1,25915,moderate,yes,none,no
1,69304,moderate,yes,many,no
0,29026,extensive,no,some,no
1,23952,minimal,no,some,no
0,54184,minimal,yes,some,no
1,31224,extensive,no,many,no
1,20874,minimal,yes,many,no
1,31983,minimal,no,some,yes
1,53023,moderate,yes,some,no
0,29052,extensive,no,some,yes
0,18081,extensive,yes,many,yes
0,22095,moderate,yes,some,yes
1,33229,minimal,yes,some,no
1,68227,minimal,no,some,yes
0,24378,extensive,yes,some,yes
0,16418,minimal,yes,some,no
0,46218,extensive,yes,some,no
1,35569,moderate,yes,many,yes
1,35912,minimal,yes,many,no
1,39625,moderate,yes,some,no
0,36839,moderate,no,some,yes
0,53113,extensive,yes,some,yes
1,24272,minimal,yes,some,no
0,27418,moderate,no,none,yes
0,11387,moderate,yes,none,no
1,26394,moderate,yes,many,no
0,18167,extensive,no,some,no
0,25083,extensive,yes,none,yes
0,7499,minimal,no,some,yes
1,15703,extensive,no,some,no
1,13058,moderate,no,none,no
1,55633,extensive,yes,none,yes
1,46471,extensive,no,none,yes
1,24501,moderate,yes,some,yes
1,40981,minimal,no,none,no
0,9989,extensive,no,none,yes
1,50510,moderate,yes,none,no
0,31384,extensive,no,none,yes
1,30056,moderate,no,many,no
0,22155,extensive,yes,none,yes
0,25178,extensive,no,some,yes
0,24260,extensive,no,some,yes
1,52576,extensive,no,some,no
1,35437,minimal,yes,many,no
1,13995,minimal,yes,many,yes
0,31556,moderate,yes,many,yes
0,29500,extensive,no,some,yes
1,40467,moderate,no,some,yes
1,27418,minimal,yes,some,no
1,43455,extensive,yes,many,yes
1,38910,moderate,no,many,no
1,26006,minimal,yes,some,no
1,44068,minimal,no,many,no
0,22321,moderate,yes,some,no
1,20982,minimal,yes,many,yes
1,20362,moderate,yes,some,yes
0,26560,minimal,yes,none,no
0,17188,moderate,yes,none,yes
1,56887,extensive,yes,many,no
0,30741,minimal,no,some,no
1,17077,minimal,yes,some,no
0,42083,extensive,yes,some,yes
0,11121,moderate,yes,some,no
1,30373,minimal,no,many,no
0,27882,moderate,no,some,no
0,32973,minimal,yes,some,no
1,60561,moderate,yes,none,yes
1,40478,minimal,yes,some,yes
1,45948,minimal,no,some,no
0,16580,moderate,no,many,yes
1,34932,minimal,yes,some,no
0,29633,extensive,no,some,no
1,51023,extensive,yes,many,yes
1,26057,moderate,yes,some,no
0,28073,extensive,yes,some,yes
1,53181,minimal,yes,none,no
1,18253,minimal,no,many,no
0,27566,extensive,yes,some,yes
1,40043,minimal,yes,none,no
0,21201,moderate,yes,some,no
1,36207,moderate,no,none,yes
1,29990,minimal,no,none,no
1,59283,moderate,no,none,no
0,21467,moderate,yes,some,no
1,22024,extensive,yes,many,yes
0,9933,extensive,yes,some,no
1,29585,moderate,yes,many,yes
0,41758,minimal,yes,some,yes
0,18178,moderate,no,none,yes
1,52420,minimal,yes,many,no
1,32960,minimal,yes,many,no
1,26231,minimal,no,many,no
1,53228,minimal,no,some,no
0,9141,extensive,yes,many,yes
1,51868,extensive,no,some,no
0,8312,moderate,no,some,no
1,74110,minimal,yes,some,no
0,12849,extensive,no,none,yes
1,49777,moderate,yes,many,yes
0,9472,minimal,yes,some,no
0,23785,minimal,yes,none,no
0,5094,moderate,no,some,no
0,10617,minimal,no,some,yes
0,15204,extensive,no,many,yes
0,21762,extensive,yes,many,yes
1,67989,minimal,yes,none,no
0,36375,minimal,no,some,no
0,24963,extensive,yes,none,yes
1,37158,minimal,no,many,no
1,26487,moderate,no,many,no
0,32003,moderate,no,none,no
1,28452,minimal,yes,some,no
1,41807,moderate,yes,none,no
0,52660,moderate,no,none,no
0,31824,extensive,yes,many,no
1,30626,minimal,no,none,yes
1,20073,minimal,no,many,yes
1,29248,minimal,yes,none,no
0,11097,moderate,no,some,yes
1,52774,minimal,yes,many,no
1,29182,minimal,yes,none,no
1,40839,minimal,yes,some,no
1,52552,extensive,no,many,no
1,42392,minimal,yes,some,no
1,53672,moderate,yes,many,no
0,32663,extensive,yes,none,yes
0,14019,extensive,no,some,yes
1,16544,minimal,yes,some,no
1,35312,minimal,no,some,no
0,33188,extensive,no,none,yes
0,25643,moderate,no,some,yes
1,56900,moderate,no,some,no
0,12923,moderate,no,some,no
1,45596,minimal,no,none,no
0,28021,moderate,yes,none,yes
1,21030,minimal,no,none,no
0,8948,moderate,yes,many,yes
1,45487,moderate,yes,some,no
0,8561,moderate,yes,some,no
0,24010,extensive,yes,many,yes
1,32129,minimal,yes,some,yes
0,29781,extensive,yes,some,yes
0,34902,moderate,yes,many,no
0,32118,minimal,yes,none,no
1,28037,moderate,no,some,yes
0,29097,extensive,no,some,no
1,14584,moderate,yes,many,no
1,8539,minimal,no,none,no
0,42957,moderate,no,some,yes
1,35643,extensive,no,many,yes
0,11578,extensive,yes,some,yes
1,37107,extensive,yes,many,yes
0,24093,extensive,no,some,yes
0,33174,moderate,yes,some,no
1,34522,minimal,yes,some,no
1,20505,minimal,no,some,yes
0,73013,extensive,yes,some,yes
0,27987,minimal,no,some,yes
1,46815,minimal,no,none,yes
0,19339,minimal,yes,some,no
0,36065,extensive,no,some,no
1,37000,extensive,yes,some,yes
1,10241,minimal,no,many,no
0,60902,extensive,no,none,yes
0,26000,extensive,yes,some,no
0,24508,moderate,yes,some,no
1,47651,extensive,yes,some,yes
0,9939,minimal,yes,some,yes
0,28515,moderate,no,some,yes
1,5325,minimal,no,some,no
1,25044,extensive,yes,many,yes
0,11936,minimal,no,none,no
0,11939,moderate,yes,many,no
0,25714,moderate,yes,none,no
0,10281,minimal,no,none,yes
0,26374,moderate,no,some,no
1,41641,minimal,no,some,no
1,68389,extensive,no,some,yes
1,15165,moderate,yes,many,yes
0,5016,extensive,no,none,yes
0,50032,extensive,yes,some,yes
1,62943,minimal,yes,some,yes
0,17599,moderate,yes,many,yes
1,48205,moderate,no,many,no
1,24386,minimal,yes,some,no
1,13938,minimal,no,none,yes
1,49921,moderate,no,none,yes
1,43703,minimal,yes,some,no
1,40495,moderate,yes,none,yes
0,19004,extensive,yes,some,yes
1,23737,minimal,yes,some,no
0,19848,extensive,yes,some,yes
0,20507,moderate,yes,many,yes
0,43087,minimal,yes,many,no
1,40520,minimal,yes,none,no
0,35567,moderate,yes,some,no
1,43816,moderate,yes,none,yes
0,19842,extensive,no,some,yes
1,25168,minimal,yes,many,no
0,49851,extensive,no,none,no
0,26892,extensive,yes,some,yes
1,33705,minimal,yes,none,yes
1,36441,moderate,no,some,no
0,18699,extensive,yes,none,yes
1,67165,minimal,yes,some,yes
1,39791,moderate,no,many,yes
0,28033,moderate,yes,some,yes
1,41399,minimal,no,none,no
0,27582,moderate,yes,none,yes
1,40528,minimal,no,some,no
1,33354,minimal,yes,some,no
1,46037,minimal,no,some,no
0,7448,minimal,no,some,no
0,15366,minimal,no,many,no
1,62841,moderate,no,many,no
1,48549,minimal,yes,none,yes
0,40214,extensive,yes,some,no
1,27090,moderate,no,none,no
1,66034,minimal,yes,many,no
0,32043,moderate,yes,some,no
0,20833,moderate,no,some,yes
0,17435,extensive,yes,some,no
1,55361,moderate,yes,some,no
1,42125,moderate,yes,some,no
0,26492,moderate,no,some,no
1,46659,minimal,yes,some,no
0,7192,minimal,yes,some,no
0,27811,extensive,no,some,yes
1,44650,moderate,yes,many,no
1,43707,extensive,yes,many,no
1,31400,minimal,no,none,no
0,17142,extensive,no,some,yes
1,32405,minimal,yes,none,no
1,41804,minimal,no,some,no
0,29255,extensive,yes,none,no
0,18976,extensive,yes,some,yes
1,42850,minimal,no,some,yes
0,40649,extensive,no,some,yes
1,16489,minimal,yes,some,yes
1,36614,extensive,no,some,no
0,17438,minimal,no,some,no
0,36112,minimal,yes,some,no
0,30726,extensive,no,some,yes
0,37258,minimal,no,some,no
0,35522,minimal,yes,none,no
0,21066,moderate,yes,some,yes
1,35009,extensive,no,many,no
0,8958,moderate,yes,none,no
1,50659,moderate,no,some,yes
0,66180,extensive,no,none,yes
1,29224,minimal,no,some,no
0,11815,extensive,yes,none,yes
0,26011,extensive,no,none,yes
0,19075,moderate,yes,some,no
0,24329,extensive,no,none,no
0,39076,moderate,yes,some,no
0,38553,extensive,yes,none,yes
1,50626,minimal,no,many,no
1,29445,minimal,no,none,yes
0,23960,minimal,yes,some,yes
0,34179,extensive,no,many,yes
0,41734,moderate,no,some,no
0,22396,minimal,yes,some,no
0,18016,extensive,no,none,yes
1,17851,minimal,yes,some,no
0,12030,moderate,yes,some,yes
1,19303,moderate,yes,none,no
0,21654,moderate,no,some,no
0,11911,extensive,no,some,yes
1,61652,minimal,yes,some,yes
0,13126,extensive,yes,some,no
0,46377,moderate,yes,some,no
1,11023,minimal,no,some,yes
0,8179,minimal,no,many,no
0,12123,moderate,yes,none,yes
0,12016,minimal,no,none,yes
0,17921,minimal,yes,none,no
0,33901,moderate,no,some,yes
1,28181,minimal,yes,many,yes
0,20668,moderate,yes,none,yes
0,17293,extensive,yes,some,yes
0,19190,moderate,yes,some,yes
1,30875,moderate,yes,some,yes
0,7999,minimal,yes,many,yes
1,6914,minimal,no,none,yes
1,21074,minimal,yes,some,yes
1,71121,minimal,no,none,no
1,43412,moderate,yes,some,no
1,41587,moderate,no,some,no
1,44228,moderate,yes,none,yes
0,10718,minimal,no,some,no
0,26008,moderate,no,some,yes
1,34795,minimal,yes,some,no
0,16219,extensive,yes,some,yes
1,35162,minimal,yes,many,no
1,56777,moderate,yes,many,no
1,38064,minimal,yes,many,no
0,17764,moderate,yes,none,no
0,25514,moderate,yes,some,no
0,29000,moderate,yes,some,no
1,16094,moderate,yes,none,no
0,21586,moderate,yes,some,yes
0,11491,extensive,no,some,yes
0,24992,moderate,no,some,no
0,25397,minimal,yes,some,no
1,24272,minimal,no,some,no
1,63380,minimal,yes,some,yes
1,3382,minimal,yes,none,no
0,8930,extensive,yes,some,yes
0,62169,moderate,yes,many,no
0,26008,extensive,no,some,yes
1,38660,minimal,yes,many,yes
1,51335,minimal,yes,some,no
0,36829,moderate,yes,some,yes
0,27112,minimal,no,none,no
1,29281,minimal,yes,some,no
0,24705,extensive,yes,some,yes
0,32922,extensive,yes,some,no
0,6927,minimal,yes,some,no
1,11712,minimal,yes,many,no
0,12317,extensive,yes,some,yes
0,19336,extensive,yes,some,yes
1,27056,minimal,yes,none,no
0,7667,extensive,yes,none,no
0,30195,extensive,yes,many,no
0,13408,minimal,yes,none,no
1,14413,minimal,yes,some,no
0,22712,minimal,no,none,no
1,51913,moderate,yes,some,no
0,24087,minimal,no,some,no
1,19574,minimal,yes,many,yes
0,26426,moderate,yes,some,yes
0,8959,extensive,yes,many,yes
1,66304,minimal,no,some,no
0,24693,minimal,yes,some,yes
0,51686,extensive,no,none,yes
1,39966,minimal,no,some,no
0,39438,moderate,yes,some,no
0,28762,extensive,no,some,yes
0,59446,extensive,yes,some,yes
0,7809,moderate,yes,many,yes
0,40914,moderate,yes,some,yes
0,61400,extensive,no,none,yes
0,30290,moderate,yes,some,yes
0,35143,moderate,no,none,yes
1,61879,moderate,no,many,no
0,40389,extensive,no,none,yes
0,44786,extensive,no,none,yes
1,28264,minimal,no,some,yes
0,16077,extensive,no,none,yes
0,39545,moderate,yes,some,no
0,9682,extensive,yes,some,no
1,11508,minimal,no,many,yes
0,25828,minimal,yes,none,no
1,67345,moderate,no,some,no
1,26512,minimal,no,none,no
0,5068,moderate,yes,some,yes
0,49987,extensive,no,none,no
0,32835,extensive,yes,some,yes
1,31244,minimal,yes,none,yes
1,31162,moderate,yes,some,no
1,32062,minimal,yes,none,no
1,26233,minimal,no,many,yes
0,31085,moderate,yes,some,yes
1,24640,extensive,no,many,yes
0,6899,moderate,yes,some,no
0,55300,extensive,yes,some,yes
1,61087,minimal,no,some,no
1,18709,minimal,yes,none,no
0,29304,extensive,yes,none,yes
0,18431,moderate,yes,some,no
1,32616,minimal,yes,many,no
1,12119,minimal,yes,none,no
0,41150,moderate,no,some,yes
1,11700,moderate,no,none,yes
1,17805,moderate,no,many,no
0,16826,extensive,yes,many,yes
0,28065,minimal,no,some,no
0,10424,extensive,yes,some,yes
1,71340,minimal,no,none,no
0,13558,moderate,no,some,no
0,12915,extensive,yes,some,yes
1,40974,moderate,yes,some,no
1,45286,minimal,no,many,no
0,32632,extensive,no,some,yes
0,25824,minimal,yes,none,no
1,32445,moderate,yes,many,no
0,22130,moderate,yes,some,yes
0,15379,extensive,yes,none,yes
1,79592,moderate,yes,some,no
0,26988,extensive,yes,none,yes
0,7844,extensive,no,none,yes
0,17200,moderate,yes,some,yes
0,13843,minimal,no,none,no
1,26757,moderate,no,some,no
1,34289,minimal,no,none,no
0,6195,minimal,yes,none,no
1,63077,extensive,no,some,yes
0,19889,moderate,yes,none,yes
1,58227,minimal,no,many,yes
0,33407,minimal,yes,some,no
1,41980,minimal,yes,some,no
0,14139,extensive,no,some,no
0,9747,minimal,yes,many,no
0,27587,extensive,yes,some,no
1,63635,extensive,yes,none,yes
1,13509,minimal,no,many,no
1,33066,minimal,yes,some,no
0,54988,moderate,yes,none,yes
0,30723,extensive,yes,some,yes
1,30373,minimal,no,many,no
1,50714,minimal,yes,some,no
0,28446,moderate,yes,some,no
1,43427,minimal,no,some,no
0,28607,extensive,no,none,yes
1,16001,minimal,yes,some,yes
1,36077,extensive,no,some,yes
1,44837,minimal,yes,none,no
1,52258,minimal,yes,some,no
1,32048,minimal,no,many,no
1,43250,moderate,yes,none,no
0,11481,minimal,yes,some,yes
1,33953,moderate,yes,some,no
0,39356,extensive,yes,many,yes
1,21836,minimal,yes,some,no
0,47400,extensive,yes,some,no
0,4708,minimal,no,some,yes
0,20716,extensive,yes,some,no
1,39835,minimal,yes,none,yes
1,18761,minimal,yes,many,no
1,17680,extensive,yes,some,yes
1,32968,extensive,yes,none,yes
0,23888,extensive,yes,some,yes
1,15088,moderate,yes,none,yes
1,15718,minimal,no,some,no
1,64981,extensive,yes,none,no
0,18656,extensive,yes,none,no
0,15000,minimal,yes,some,no
1,42914,extensive,no,none,yes
0,16365,moderate,no,none,yes
0,43904,extensive,yes,none,yes
1,22001,minimal,yes,none,yes
1,44242,extensive,yes,none,yes
0,39547,moderate,yes,none,yes
0,40455,moderate,no,some,no
0,7294,minimal,yes,some,no
0,14345,moderate,yes,some,no
0,10623,extensive,no,none,yes
1,28367,moderate,yes,some,no
1,19806,moderate,yes,none,yes
1,27983,minimal,yes,many,no
0,9711,moderate,no,some,yes
0,13706,extensive,yes,some,yes
0,25050,moderate,no,some,yes
1,45994,moderate,yes,some,yes
0,41128,moderate,yes,none,no
0,18658,moderate,yes,some,yes
1,36871,extensive,no,many,no
0,21063,moderate,no,some,no
0,15555,extensive,yes,some,yes
0,33647,moderate,yes,none,yes
0,17600,extensive,yes,none,yes
1,71947,extensive,no,none,yes
0,31025,extensive,yes,some,yes
1,51751,moderate,yes,some,yes
1,67794,extensive,no,many,yes
0,33393,extensive,yes,some,yes
0,18313,extensive,no,many,no
1,14211,minimal,yes,none,no
0,55906,extensive,no,some,yes
1,18450,minimal,no,none,no
1,36278,moderate,no,none,no
1,73681,minimal,yes,some,no
0,7492,extensive,no,some,yes
1,22574,moderate,yes,none,no
1,23418,extensive,no,many,yes
1,28883,minimal,yes,many,no
1,31548,minimal,no,many,no
1,66391,moderate,yes,many,yes
0,40020,extensive,yes,some,yes
1,24102,minimal,no,some,no
0,18942,moderate,no,none,no
1,47442,extensive,no,some,yes
1,50487,minimal,yes,none,no
0,15571,extensive,yes,some,yes
0,20549,moderate,no,many,no
0,23711,extensive,no,none,yes
1,33298,moderate,yes,none,no
1,29988,moderate,yes,none,yes
0,19438,moderate,yes,some,no
1,36497,minimal,no,none,no
1,53075,moderate,no,none,no
0,10568,extensive,no,some,yes
1,67414,moderate,yes,some,no
0,11551,moderate,yes,some,no
0,21275,moderate,yes,none,no
1,22274,minimal,yes,none,no
0,7225,extensive,yes,many,yes
1,24071,minimal,yes,some,no
0,21148,moderate,yes,some,yes
1,33834,minimal,yes,many,no
0,23482,extensive,no,none,no
1,64085,moderate,no,many,yes
1,55784,minimal,no,many,yes
1,31113,minimal,yes,none,yes
0,5371,extensive,no,none,no
0,14471,extensive,yes,some,yes
1,30183,moderate,yes,none,no
1,35658,minimal,no,none,yes
0,7945,moderate,yes,some,no
1,22737,moderate,yes,none,yes
0,54113,extensive,no,some,yes
0,26438,extensive,no,some,yes
1,12595,minimal,yes,many,yes
0,10422,extensive,yes,some,yes
1,8265,minimal,yes,many,no
0,15493,minimal,no,none,no
0,24509,moderate,no,many,yes
1,33386,moderate,no,some,yes
0,54728,extensive,no,some,no
0,16999,extensive,yes,none,yes
0,18829,moderate,yes,many,no
0,34624,extensive,no,some,yes
0,45236,extensive,no,some,yes
1,10066,extensive,yes,many,yes
0,45638,extensive,no,some,yes
0,41183,moderate,no,none,yes
1,4786,minimal,no,some,no
0,29323,moderate,no,none,yes
1,31907,minimal,yes,none,no
1,27955,extensive,yes,many,yes
1,61757,extensive,no,many,yes
1,38041,extensive,yes,many,yes
1,14441,minimal,no,many,no
0,25451,extensive,yes,none,yes
1,70532,minimal,yes,some,no
1,60500,extensive,yes,many,no
0,15578,extensive,yes,many,yes
1,44737,moderate,no,some,no
0,16480,extensive,no,some,no
0,22158,moderate,no,some,no
1,54122,minimal,yes,some,yes
1,23453,extensive,yes,many,no
0,30828,extensive,yes,some,yes
0,12509,moderate,yes,none,yes
1,40311,minimal,yes,some,yes
1,60009,extensive,yes,some,yes
0,16684,moderate,yes,some,yes
0,4664,moderate,no,none,yes
0,8982,extensive,yes,some,yes
0,15285,minimal,no,many,no
1,20273,moderate,yes,some,yes
1,29138,extensive,yes,some,no
0,16180,extensive,yes,many,yes
1,58837,minimal,yes,some,no
1,77227,moderate,yes,some,yes
0,24303,extensive,yes,many,no
0,14294,extensive,yes,none,yes
1,24042,minimal,yes,none,no
1,35674,moderate,no,many,yes
1,42387,minimal,yes,many,no
1,48939,minimal,yes,many,no
0,25436,minimal,yes,none,yes
0,66060,minimal,yes,none,no
1,34290,minimal,yes,none,no
1,39741,extensive,no,none,yes
0,28149,minimal,no,many,no
1,52902,extensive,yes,some,yes
0,10701,moderate,yes,some,no
0,18929,extensive,no,some,yes
0,19436,moderate,yes,some,no
1,17141,extensive,yes,some,yes
0,29455,extensive,yes,some,no
0,48421,extensive,no,some,no
1,60285,minimal,yes,some,no
0,33256,extensive,yes,some,yes
0,22978,minimal,yes,none,yes
1,48384,moderate,yes,some,no
0,36299,moderate,no,some,yes
1,32414,minimal,yes,none,no
0,23425,extensive,yes,some,yes
0,32822,extensive,yes,some,yes
0,57405,extensive,no,none,yes
0,35125,minimal,yes,some,no
1,43142,extensive,no,some,no
1,21249,moderate,yes,many,yes
1,14428,moderate,yes,many,yes
0,24638,extensive,no,some,no
